Tempo (ms);Valor
1336810;11870
1336818;11760
1336828;11951
1336836;11987
1336844;12336
1336852;12626
1336860;13160
1336869;13518
1336877;13920
1336885;14110
1336893;14295
1336901;14379
1336910;14513
1336918;14483
1336926;14515
1336934;14463
1336942;14505
1336954;14448
1336962;14581
1336970;14365
1336978;14408
1336986;14173
1336995;14198
1337003;14004
1337011;14068
1337019;13902
1337027;13968
1337036;13825
1337044;13901
1337052;13753
1337060;13799
1337068;13708
1337076;13818
1337085;13735
1337093;13820
1337101;13700
1337109;13653
1337117;13446
1337126;13488
1337134;13466
1337143;13574
1337151;13544
1337159;13623
1337168;13631
1337176;13756
1337184;13774
1337192;13768
1337200;13712
1337209;13694
1337217;13715
1337225;13705
1337236;13611
1337244;13690
1337253;14179
1337261;13434
1337269;9938
1337277;5869
1337285;4971
1337294;11944
1337302;15429
1337310;15304
