Tempo(ms),Leitura(ECG)
31122,837
31130,843
31137,846
31147,854
31155,853
31162,853
31170,859
31178,869
31185,881
31193,893
31201,904
31208,915
31338,841
31345,843
31353,846
31361,845
31368,843
31376,841
31384,837
31391,836
31399,834
31407,832
31414,830
31422,827
31429,827
31437,823
31445,822
31452,820
31460,820
31468,821
31475,820
31483,819
31491,817
31498,814
31506,807
31513,802
31521,804
31529,809
31550,821
31558,819
31565,813
31573,809
31581,803
31588,794
31596,785
31603,777
31611,773
31741,744
31748,754
31756,753
31766,759
31774,755
31781,752
31789,754
31797,757
31804,760
31812,764
31820,768
31827,772
31835,778
31842,785
31850,790
31858,797
31865,806
31873,813
31881,821
31888,831
31896,844
31904,855
31911,862
31919,864
31926,864
31934,861
31942,853
31949,843
31957,829
31965,814
31972,797
31980,784
31988,777
32131,825
32139,826
32147,830
32154,834
32162,840
32170,842
32177,842
32185,840
32193,839
32200,841
32208,849
32215,855
32223,867
32231,873
32238,873
32246,874
32254,873
32264,870
32271,861
32279,853
32286,848
32294,847
32302,847
32309,850
32317,852
32325,850
32332,850
32340,855
32348,863
32355,860
32363,871
32370,968
32378,1139
32386,1198
32516,876
32523,879
32531,882
32538,884
32546,886
32554,889
32561,893
32569,902
32577,910
32584,914
32592,917
32600,916
32607,911
32615,903
32636,871
32644,849
32651,825
32659,802
32667,786
32674,771
32682,757
32690,746
32697,741
32705,738
32713,736
32720,735
32728,733
32735,733
32743,736
32753,738
32761,732
32768,725
32776,726
32784,726
32791,728
32799,730
32929,783
32937,786
32944,789
32952,789
32960,787
32967,789
32975,793
32983,798
32990,779
32998,838
33005,998
33013,1098
33021,1057
33028,815
33036,620
33044,676
33051,715
33059,743
33067,759
33074,765
33082,774
33089,784
33097,788
33105,793
33112,797
33120,801
33141,812
33148,820
33156,829
33164,840
33172,851
33179,862
33187,872
33194,886
33202,900
33332,826
33340,827
33347,828
33355,827
33365,829
33373,822
33380,817
33388,815
33396,814
33403,816
33411,818
33419,818
33426,821
33434,822
33441,823
33449,824
33457,823
33464,821
33472,818
33480,814
33487,808
33495,804
33503,805
33510,808
33518,813
33525,820
33533,821
33541,824
33548,825
33556,825
33564,825
33571,822
33579,816
33723,777
33731,785
33738,783
33746,785
33753,785
33761,786
33769,783
33777,780
33784,778
33792,776
33799,775
33807,776
33815,776
33822,776
33830,777
33838,779
33845,783
33853,790
33863,799
33870,801
33878,806
33886,811
33893,819
33901,822
33909,821
33916,817
33924,810
33931,799
33939,787
33947,773
33954,760
33962,749
33970,739
33977,733
34107,792
34115,793
34122,792
34130,787
34138,786
34145,786
34153,792
34161,798
34168,804
34176,807
34183,807
34191,808
34199,807
34206,804
34227,796
34235,797
34242,802
34250,808
34258,811
34266,816
34273,822
34281,827
34288,836
34296,839
34304,827
34311,898
34319,1081
34327,1260
34334,1200
34342,919
34352,778
34360,784
34367,792
34375,792
34382,799
34390,807
34520,929
34527,937
34535,939
34542,936
34550,931
34558,918
34565,906
34573,892
34581,875
34588,856
34596,837
34604,823
34611,810
34619,801
34626,797
34634,795
34642,794
34649,796
34657,795
34665,796
34672,796
34680,798
34688,802
34695,801
34703,802
34710,802
34732,795
34739,793
34747,791
34755,786
34762,782
34770,776
34778,768
34785,762
34793,759
34923,779
34930,781
34938,781
34946,787
34953,770
34961,800
34971,990
34978,1165
34986,1112
34994,847
35001,690
35009,703
35017,722
35024,728
35032,731
35040,740
35047,747
35055,753
35063,757
35070,763
35078,768
35085,773
35093,776
35101,780
35108,785
35116,790
35124,794
35131,800
35139,807
35147,817
35154,826
35162,838
35305,798
35312,804
35320,810
35328,817
35335,822
35343,828
35351,832
35358,835
35366,838
35374,840
35381,843
35389,845
35397,846
35404,845
35412,845
35419,847
35427,847
35435,844
35442,841
35450,841
35460,847
35468,848
35475,850
35483,851
35490,850
35498,850
35506,850
35513,849
35521,851
35529,849
35536,844
35544,844
35552,844
35559,844
35689,819
35697,825
35704,829
35712,832
35719,833
35727,833
35735,832
35742,832
35750,833
35758,831
35765,829
35773,832
35781,836
35788,837
35809,851
35817,856
35825,859
35832,862
35840,866
35848,866
35855,862
35863,853
35871,841
35878,825
35886,811
35894,795
35901,778
35909,761
35916,746
35924,734
35932,726
35939,722
35947,720
35957,720
35965,717
35972,716
35980,719
36110,792
36117,790
36125,789
36133,795
36140,804
36148,811
36156,815
36163,815
36171,816
36179,813
36186,812
36194,809
36201,804
36209,798
36217,795
36224,795
36232,796
36240,797
36247,799
36255,801
36263,804
36270,807
36278,804
36285,808
36293,900
36314,1111
36322,813
36329,687
36337,733
36344,773
36352,798
36360,806
36368,816
36375,827
36383,835
36513,961
36521,963
36528,956
36536,946
36543,935
36551,922
36559,907
36569,886
36576,863
36584,844
36592,831
36599,820
36607,813
36614,808
36622,806
36630,807
36637,809
36645,813
36653,815
36660,816
36668,818
36676,823
36683,823
36691,822
36698,822
36706,822
36714,820
36721,815
36729,812
36737,807
36744,807
36752,812
36895,826
36903,824
36911,804
36918,879
36926,1048
36933,1101
36941,1040
36949,748
36956,609
36964,666
36972,698
36979,722
36987,739
36995,746
37002,751
37010,756
37018,759
37025,762
37033,764
37040,766
37048,770
37058,774
37066,770
37073,769
37081,771
37089,779
37096,789
37104,797
37111,810
37119,820
37127,834
37134,845
37142,849
37150,853
37279,780
37287,781
37295,782
37302,786
37310,789
37318,788
37325,790
37333,790
37340,788
37348,785
37356,781
37363,784
37371,782
37379,786
37400,801
37407,808
37415,812
37422,812
37430,816
37438,816
37445,816
37453,817
37461,819
37468,822
37476,827
37484,829
37491,830
37499,832
37507,835
37514,839
37522,841
37530,834
37537,920
37545,1095
37555,1158
37685,883
37692,889
37700,892
37708,895
37715,899
37723,902
37730,910
37738,917
37746,924
37753,928
37761,930
37769,926
37776,919
37784,906
37792,893
37799,880
37807,864
37815,845
37822,827
37830,811
37837,799
37845,790
37853,786
37860,782
37868,780
37876,781
37883,781
37904,786
37912,785
37920,782
37927,780
37935,775
37943,773
37950,771
37958,768
37966,764
38096,771
38104,774
38111,774
38119,771
38127,771
38134,773
38142,773
38150,774
38157,758
38167,864
38175,1041
38182,1143
38190,1038
38198,732
38205,674
38213,694
38221,714
38228,723
38236,729
38244,738
38251,749
38259,755
38267,762
38274,765
38282,769
38289,772
38297,774
38305,778
38312,783
38320,787
38328,792
38335,799
38478,788
38486,789
38494,794
38501,798
38509,804
38516,811
38524,818
38532,823
38539,828
38547,831
38555,832
38562,836
38570,837
38578,839
38585,841
38593,841
38601,843
38608,844
38616,844
38623,842
38631,840
38639,836
38646,834
38656,838
38664,839
38672,844
38679,847
38687,849
38694,850
38702,850
38710,849
38717,848
38725,845
38733,840
38862,799
38870,813
38878,816
38885,813
38893,816
38901,818
38908,820
38916,820
38924,823
38931,823
38939,824
38946,823
38954,824
38962,824
38983,828
38991,827
38998,828
39006,831
39014,833
39021,840
39029,843
39036,845
39044,844
39052,842
39059,835
39067,825
39075,812
39082,798
39090,783
39098,764
39105,748
39113,737
39121,728
39128,722
39136,722
39143,724
39153,725
39283,786
39291,785
39299,784
39306,786
39314,792
39321,802
39329,809
39337,813
39344,811
39352,810
39360,810
39367,808
39375,804
39383,799
39390,793
39398,793
39405,794
39413,795
39421,795
39428,794
39436,795
39444,796
39451,799
39459,805
39467,786
39487,1132
39495,1193
39503,1046
39510,774
39518,747
39526,773
39533,789
39541,790
39549,799
39679,927
39687,938
39694,945
39702,946
39710,943
39717,936
39725,925
39733,913
39740,897
39748,879
39755,860
39765,836
39773,814
39781,801
39788,794
39796,791
39804,793
39811,795
39819,798
39826,800
39834,805
39842,807
39849,809
39857,812
39865,814
39872,815
39880,816
39888,816
39895,816
39903,817
39910,817
39918,818
39926,819
40070,833
40077,828
40085,821
40093,814
40101,808
40108,800
40116,794
40123,789
40131,792
40139,772
40146,800
40154,927
40162,1111
40169,1134
40177,940
40185,692
40192,689
40200,713
40207,727
40215,724
40223,728
40230,732
40238,736
40246,740
40253,743
40263,748
40271,743
40278,740
40286,743
40294,746
40301,753
40309,759
40317,769
40324,776
40454,783
40462,780
40469,776
40477,775
40485,775
40492,776
40500,777
40508,778
40515,783
40523,784
40530,788
40538,790
40546,792
40553,792
40574,794
40582,799
40590,801
40597,805
40605,809
40613,812
40620,817
40628,820
40635,823
40643,825
40651,823
40658,825
40666,831
40674,840
40681,855
40689,861
40697,864
40704,865
40712,868
40720,868
40727,864
40857,947
40865,752
40875,788
40882,808
40890,815
40898,817
40905,821
40913,825
40921,829
40928,835
40936,836
40943,838
40951,841
40959,842
40966,846
40974,848
40982,852
40989,856
40997,858
41005,865
41012,871
41020,879
41027,886
41035,896
41043,908
41050,911
41058,910
41079,885
41087,873
41095,856
41102,835
41110,814
41117,796
41125,781
41133,769
41140,756
41148,747
41278,771
41286,771
41293,772
41301,777
41308,780
41316,784
41324,785
41331,787
41339,788
41347,786
41354,780
41362,777
41372,769
41380,758
41387,753
41395,755
41402,759
41410,762
41418,765
41425,769
41433,773
41441,777
41448,776
41456,793
41464,910
41471,1075
41479,1083
41486,967
41494,655
41502,642
41509,701
41517,731
41660,902
41668,914
41675,926
41683,935
41691,938
41698,936
41706,928
41714,921
41721,909
41729,895
41737,877
41744,860
41752,845
41759,835
41767,830
41775,825
41782,821
41790,820
41798,821
41805,822
41813,823
41821,826
41828,829
41836,833
41843,832
41851,835
41861,836
41869,827
41876,823
41884,824
41892,824
41899,821
41907,817
41914,820
42044,850
42052,852
42059,851
42067,850
42075,831
42083,895
42090,1059
42098,1153
42105,1126
42113,856
42121,678
42128,722
42136,746
42144,766
42165,792
42173,794
42180,792
42188,792
42195,789
42203,786
42211,784
42218,784
42226,781
42234,779
42241,781
42249,785
42256,788
42264,794
42272,801
42279,811
42287,822
42295,829
42302,835
42310,836
42318,835
42447,755
42455,759
42463,761
42473,767
42480,760
42488,755
42496,755
42503,758
42511,757
42518,758
42526,754
42534,757
42541,759
42549,762
42557,767
42564,773
42572,782
42580,785
42587,787
42595,787
42602,785
42610,784
42618,783
42625,780
42633,781
42641,783
42648,782
42669,793
42677,798
42684,809
42692,814
42700,807
42707,885
42715,1060
42723,1183
42730,1151
42860,891
42867,897
42875,898
42883,902
42891,905
42898,912
42906,920
42913,927
42921,933
42929,935
42936,934
42944,928
42952,919
42959,909
42969,890
42977,865
42985,838
42992,818
43000,805
43007,794
43015,787
43023,783
43030,783
43038,783
43046,784
43053,785
43061,788
43069,792
43076,795
43084,797
43091,797
43099,799
43242,832
43250,824
43257,815
43265,804
43273,798
43281,791
43288,786
43296,781
43303,776
43311,772
43319,769
43326,771
43334,754
43342,768
43349,879
43357,1067
43365,1147
43372,1007
43380,718
43387,683
43395,696
43403,710
43410,714
43418,720
43426,729
43433,735
43441,739
43448,743
43458,747
43466,741
43474,740
43481,742
43489,746
43497,752
43626,813
43634,800
43642,788
43649,781
43657,777
43665,775
43672,774
43680,774
43688,777
43695,779
43703,780
43710,781
43718,783
43726,784
43747,790
43754,795
43762,798
43770,803
43777,807
43785,812
43793,817
43800,822
43808,826
43816,829
43823,831
43831,833
43838,835
43846,837
43854,838
43861,837
43869,834
43877,835
43884,845
43892,855
43900,862
44030,868
44037,869
44045,953
44052,1142
44060,1253
44070,1092
44078,820
44085,773
44093,784
44101,792
44108,789
44116,792
44123,797
44131,803
44139,808
44146,811
44154,813
44162,815
44169,818
44177,819
44185,819
44192,821
44200,824
44208,827
44215,833
44223,838
44230,846
44252,871
44259,877
44267,881
44275,877
44282,869
44290,858
44298,845
44305,831
44313,811
44443,770
44451,771
44458,771
44466,771
44474,773
44481,771
44489,771
44497,770
44504,768
44512,769
44520,774
44527,771
44535,772
44542,774
44550,772
44558,772
44568,771
44575,765
44583,760
44591,761
44598,762
44606,760
44614,761
44621,767
44629,776
44636,787
44644,794
44652,799
44659,803
44667,804
44675,806
44682,805
44826,763
44834,780
44841,803
44849,808
44857,812
44864,822
44872,830
44880,836
44887,841
44895,844
44903,848
44910,853
44918,856
44926,859
44933,864
44941,867
44949,869
44956,874
44964,880
44971,889
44979,897
44987,905
44994,915
45002,924
45010,930
45017,932
45025,930
45033,925
45040,915
45048,902
45058,880
45065,852
45073,828
45081,812
45210,842
45218,842
45226,841
45233,840
45241,837
45248,834
45256,831
45264,831
45271,830
45279,826
45287,822
45294,822
45302,821
45310,820
45331,815
45338,810
45346,800
45354,792
45361,782
45369,779
45377,781
45384,784
45392,789
45400,787
45407,784
45415,781
45423,778
45430,775
45438,772
45445,766
45453,758
45461,754
45468,754
45476,754
45484,754
45491,756
45621,779
45628,784
45636,787
45644,790
45651,791
45659,792
45667,794
45677,795
45684,789
45692,789
45699,792
45707,798
45715,808
45722,815
45730,824
45738,836
45745,848
45753,863
45761,870
45768,872
45776,872
45783,867
45791,858
45799,847
45806,833
45814,816
45835,781
45842,775
45850,774
45858,776
45866,781
45873,788
45881,795
45888,801
45896,809
45904,814
46033,871
46041,869
46049,867
46056,865
46064,861
46071,857
46079,855
46087,851
46094,847
46102,844
46110,838
46117,834
46125,839
46133,845
46140,850
46148,851
46155,852
46165,851
46173,840
46181,832
46188,829
46196,824
46204,819
46211,817
46219,819
46226,820
46234,820
46242,820
46249,822
46257,825
46265,831
46272,817
46416,841
46423,838
46431,834
46438,829
46446,825
46454,824
46461,827
46469,831
46477,834
46484,839
46492,848
46500,856
46507,859
46515,858
46523,854
46530,848
46538,839
46545,826
46553,812
46561,794
46568,775
46576,760
46584,751
46591,742
46599,732
46607,729
46614,729
46622,733
46629,736
46637,738
46645,742
46652,746
46662,749
46670,747
46800,804
46807,805
46815,807
46823,811
46830,818
46838,822
46846,827
46853,831
46861,833
46868,831
46876,827
46884,826
46891,820
46899,816
46920,816
46928,818
46935,823
46943,826
46951,831
46958,838
46966,837
46974,855
46981,971
46989,1142
46997,1160
47004,1009
47012,702
47019,709
47027,771
47035,808
47042,834
47050,841
47058,847
47065,855
47073,860
47203,964
47211,962
47218,955
47226,943
47233,930
47241,915
47249,899
47256,879
47264,856
47274,831
47282,809
47289,794
47297,786
47304,778
47312,775
47320,775
47327,777
47335,780
47343,785
47350,790
47358,793
47366,795
47373,800
47381,801
47388,799
47396,801
47404,802
47425,801
47432,795
47440,788
47448,778
47455,773
47463,767
47471,767
47478,768
47486,773
47616,775
47624,795
47632,914
47639,1072
47647,1065
47655,927
47662,628
47670,631
47678,687
47685,719
47693,743
47700,753
47708,760
47716,771
47723,775
47731,778
47739,782
47746,786
47754,789
47761,790
47771,794
47779,790
47787,792
47794,798
47802,804
47810,812
47817,822
47825,837
47833,850
47840,865
47848,875
47856,881
47999,798
48006,804
48014,808
48021,813
48029,819
48037,825
48044,828
48052,832
48060,835
48067,835
48075,833
48083,830
48090,829
48098,830
48105,833
48113,837
48121,843
48128,849
48136,854
48144,855
48151,852
48159,848
48167,847
48174,843
48182,837
48190,837
48197,836
48205,836
48212,835
48220,839
48228,841
48235,842
48243,845
48251,838
48383,849
48390,850
48398,850
48406,850
48413,851
48421,852
48429,853
48436,857
48444,861
48451,866
48459,873
48467,881
48474,891
48482,897
48503,889
48511,875
48519,858
48526,839
48534,819
48542,795
48549,774
48557,755
48564,742
48572,732
48580,727
48587,724
48595,723
48603,723
48610,725
48618,726
48626,728
48633,730
48641,734
48648,737
48656,739
48664,741
48794,797
48802,796
48809,795
48817,790
48825,786
48832,785
48840,786
48848,788
48855,787
48863,786
48870,786
48880,789
48888,786
48896,763
48903,804
48911,957
48919,1165
48926,1155
48934,926
48941,728
48949,726
48957,745
48964,753
48972,754
48980,761
48987,769
49008,784
49016,791
49023,798
49031,807
49039,816
49046,825
49054,832
49062,840
49069,847
49077,858
49207,848
49214,844
49222,839
49230,836
49237,836
49245,836
49252,836
49260,837
49268,837
49275,837
49283,836
49291,837
49298,835
49306,835
49314,833
49321,833
49329,832
49336,830
49344,828
49352,825
49359,821
49369,815
49377,808
49385,805
49392,809
49400,819
49407,826
49415,831
49423,835
49430,835
49438,832
49446,829
49589,774
49597,787
49605,790
49612,781
49620,780
49627,780
49635,778
49643,777
49650,772
49658,771
49666,771
49673,769
49681,769
49689,770
49696,769
49704,771
49711,775
49719,779
49727,785
49734,791
49742,798
49750,809
49757,818
49765,826
49773,830
49780,828
49788,825
49795,817
49803,807
49811,795
49818,780
49826,765
49834,753
49841,742
49971,794
49979,798
49989,797
49997,784
50004,773
50012,773
50020,774
50027,781
50035,789
50042,798
50050,801
50058,805
50065,806
50073,804
50094,800
50102,796
50109,802
50117,808
50125,815
50132,819
50140,823
50147,826
50155,834
50163,845
50170,848
50178,847
50186,929
50193,1110
50201,1244
50209,1150
50216,852
50224,776
50232,799
50239,818
50247,819
50377,905
50384,914
50392,919
50400,924
50407,926
50415,923
50422,915
50430,905
50438,893
50445,880
50453,863
50461,844
50468,826
50478,808
50486,791
50493,779
50501,773
50509,771
50516,772
50524,774
50532,777
50539,782
50547,785
50554,789
50562,792
50570,794
50577,795
50599,798
50606,796
50614,793
50622,789
50629,785
50637,781
50644,770
50652,763
50660,762
50790,786
50798,788
50805,790
50813,792
50821,785
50828,852
50836,1016
50843,1163
50851,1092
50859,798
50866,691
50874,720
50882,745
50889,750
50897,749
50905,756
50912,760
50920,765
50928,770
50935,772
50943,777
50950,780
50958,783
50968,787
50976,782
50983,780
50991,787
50999,792
51006,800
51014,812
51021,823
51029,836
51172,808
51180,813
51187,817
51195,824
51203,830
51211,832
51218,835
51226,840
51233,843
51241,845
51249,845
51256,846
51264,847
51272,847
51279,845
51287,841
51295,835
51302,835
51310,835
51317,838
51325,847
51333,857
51340,859
51348,860
51355,859
51363,856
51371,853
51379,850
51386,844
51394,840
51401,839
51409,840
51417,839
51424,838
51554,822
51562,824
51570,826
51577,827
51587,827
51595,822
51602,817
51610,817
51618,819
51625,822
51633,828
51641,833
51648,838
51656,844
51677,866
51685,871
51693,874
51700,872
51708,866
51715,856
51723,843
51731,830
51738,816
51746,800
51754,781
51761,763
51769,747
51777,736
51784,728
51792,724
51799,722
51807,721
51815,724
51822,727
51830,731
51838,732
51968,795
51975,802
51983,806
51991,809
51998,808
52006,805
52014,802
52021,797
52029,791
52037,790
52044,792
52052,794
52059,796
52067,797
52077,800
52085,793
52092,789
52100,792
52108,778
52115,843
52123,1014
52131,1173
52138,1131
52146,835
52153,692
52161,729
52182,778
52190,786
52197,797
52205,806
52213,815
52220,823
52228,831
52236,839
52243,847
52373,930
52381,918
52388,901
52396,882
52404,866
52411,852
52419,840
52427,831
52434,826
52442,824
52450,821
52457,820
52465,821
52472,822
52480,824
52488,824
52495,825
52503,825
52511,827
52518,827
52526,827
52534,824
52541,822
52549,820
52556,816
52566,810
52574,801
52582,796
52589,796
52597,802
52605,809
52612,816
52620,820
52764,1169
52771,1084
52779,754
52787,653
52794,717
52802,747
52810,767
52817,772
52825,773
52833,778
52840,781
52848,781
52856,781
52863,782
52871,784
52878,784
52886,785
52894,788
52901,793
52909,795
52917,797
52924,801
52932,809
52940,819
52947,829
52955,836
52962,843
52970,849
52978,847
52985,837
52993,831
53001,823
53008,813
53139,790
53146,792
53154,793
53161,794
53169,792
53177,790
53187,784
53194,771
53202,767
53210,770
53217,775
53225,783
53232,788
53240,794
53248,800
53269,799
53276,801
53284,801
53292,805
53299,809
53307,814
53315,820
53322,826
53330,832
53338,837
53345,841
53353,845
53360,853
53368,834
53376,888
53383,1053
53391,1182
53399,1165
53406,945
53414,704
53422,744
53551,901
53559,908
53566,914
53574,919
53582,923
53589,929
53597,931
53605,929
53612,922
53620,911
53627,901
53635,886
53643,870
53650,850
53658,834
53666,818
53676,800
53683,783
53691,770
53698,765
53706,763
53714,765
53721,767
53729,769
53737,774
53744,778
53752,781
53773,787
53781,786
53789,783
53796,780
53804,775
53811,772
53819,766
53827,756
53834,754
53965,778
53972,780
53980,783
53988,789
53995,766
54003,795
54010,931
54018,1094
54026,1128
54033,963
54041,672
54049,673
54056,699
54064,722
54071,739
54079,744
54087,753
54094,761
54102,766
54110,771
54117,776
54125,779
54133,782
54140,786
54148,789
54155,790
54165,797
54173,797
54181,799
54188,805
54196,817
54204,829
54347,799
54354,805
54362,810
54370,813
54377,818
54385,824
54393,831
54400,834
54408,836
54416,838
54423,840
54431,842
54439,846
54446,844
54454,843
54461,841
54469,835
54477,835
54484,836
54492,838
54500,842
54507,850
54515,855
54523,859
54530,862
54538,860
54545,856
54553,851
54561,846
54568,841
54576,840
54584,838
54591,838
54599,839
54729,819
54736,825
54744,826
54752,824
54759,825
54767,826
54775,827
54785,826
54792,817
54800,812
54807,811
54815,813
54823,818
54830,824
54851,847
54859,856
54867,862
54874,864
54882,861
54890,854
54898,845
54905,832
54913,817
54920,801
54928,782
54936,761
54943,745
54951,732
54959,726
54966,723
54974,721
54982,720
54989,721
54997,723
55004,724
55012,728
55142,787
55150,788
55158,787
55165,785
55173,782
55180,778
55188,778
55196,783
55203,793
55211,800
55219,800
55226,802
55234,803
55242,805
55249,806
55257,803
55264,797
55272,793
55282,793
55290,785
55297,781
55305,781
55313,781
55320,784
55328,788
55336,794
55356,849
55364,1014
55372,1198
55380,1144
55387,917
55395,767
55403,775
55410,797
55418,805
55548,912
55555,919
55563,927
55570,935
55578,941
55586,939
55593,935
55601,928
55609,917
55616,907
55624,889
55632,870
55639,850
55647,832
55654,818
55662,809
55670,803
55677,802
55685,802
55693,802
55700,804
55708,807
55716,810
55723,811
55731,810
55738,810
55746,809
55754,811
55761,811
55771,813
55779,805
55787,801
55794,801
55938,851
55946,848
55953,843
55961,837
55969,829
55976,818
55984,809
55992,799
55999,792
56007,788
56015,784
56022,782
56030,779
56038,774
56045,772
56053,770
56060,774
56068,761
56076,801
56083,936
56091,1117
56099,1082
56106,877
56114,690
56122,696
56129,722
56137,731
56144,732
56152,737
56160,742
56167,748
56175,751
56183,754
56313,880
56321,875
56328,866
56336,854
56343,841
56351,824
56359,806
56366,790
56374,778
56384,766
56392,753
56399,748
56407,746
56414,748
56422,754
56443,768
56451,775
56458,784
56466,794
56474,800
56481,808
56489,815
56497,822
56504,827
56512,832
56520,835
56527,836
56535,840
56542,841
56550,843
56558,844
56565,845
56573,845
56581,847
56588,848
56596,850
56604,851
56734,878
56741,871
56749,868
56757,864
56764,861
56772,858
56780,858
56787,855
56795,855
56803,856
56810,844
56818,896
56825,1036
56833,1180
56841,1122
56848,880
56856,743
56864,765
56874,796
56881,791
56889,786
56896,792
56904,794
56912,800
56919,805
56927,807
56948,815
56956,815
56963,815
56971,814
56979,815
56987,816
56994,818
57002,821
57009,828
57139,750
57147,751
57154,751
57162,752
57170,755
57177,756
57185,756
57193,755
57200,760
57208,762
57215,764
57223,763
57231,764
57238,766
57246,768
57254,770
57261,772
57269,773
57276,772
57284,772
57292,771
57299,771
57307,770
57315,772
57322,774
57330,772
57338,775
57345,775
57353,777
57360,776
57370,769
57378,764
57521,844
57529,832
57536,865
57544,983
57552,1149
57559,1175
57567,1005
57574,766
57582,775
57590,810
57598,834
57605,834
57613,837
57621,843
57628,848
57636,852
57643,855
57651,856
57659,857
57666,861
57674,863
57682,866
57689,868
57697,870
57704,873
57712,877
57720,883
57727,890
57735,896
57743,903
57750,912
57758,920
57766,922
57896,818
57904,821
57911,823
57919,824
57926,824
57934,823
57942,820
57949,818
57957,818
57965,819
57972,816
57982,813
57990,803
57997,796
58005,794
58026,789
58034,788
58041,783
58049,778
58057,771
58064,764
58072,757
58080,760
58087,765
58095,775
58103,776
58110,775
58118,775
58126,773
58133,769
58141,766
58149,763
58156,755
58164,750
58171,753
58179,755
58309,771
58317,780
58325,785
58332,789
58340,790
58348,792
58355,797
58363,800
58371,802
58378,803
58386,805
58394,810
58401,814
58409,821
58416,827
58424,834
58432,843
58439,851
58447,861
58455,870
58462,875
58470,874
58480,869
58487,851
58495,834
58503,821
58510,808
58531,778
58539,774
58547,775
58554,777
58562,782
58569,788
58577,795
58585,801
58593,808
58600,815
58730,868
58738,867
58746,862
58753,855
58761,851
58768,852
58776,859
58784,865
58791,866
58799,866
58807,862
58814,862
58822,858
58830,852
58837,849
58845,842
58853,838
58860,835
58868,833
58875,833
58883,832
58891,832
58898,832
58906,831
58914,834
58921,815
58929,865
58937,1016
58944,1173
58952,1152
58959,898
59105,864
59113,869
59121,870
59128,870
59136,874
59144,878
59151,880
59159,873
59166,865
59174,853
59182,841
59189,828
59197,814
59205,798
59212,781
59220,767
59228,754
59235,743
59243,737
59251,732
59258,727
59266,725
59273,726
59281,729
59289,734
59296,738
59304,742
59312,744
59319,747
59327,749
59335,750
59342,749
59350,749
59357,751
59488,801
59495,804
59503,804
59511,803
59518,804
59526,807
59533,809
59541,809
59549,813
59556,915
59564,1088
59572,1110
59582,909
59589,627
59610,739
59618,766
59625,781
59633,797
59641,812
59648,824
59656,832
59664,840
59671,850
59679,858
59687,865
59694,870
59702,875
59710,883
59717,889
59725,894
59732,903
59740,912
59748,920
59755,930
59763,939
59893,836
59900,838
59908,842
59916,842
59923,842
59931,843
59939,843
59946,843
59954,840
59962,838
59969,833
59977,825
59985,822
59992,822
60000,820
